Station,Date(NZST),Time(NZST),Dir(DegT),Speed(m/s),Dir StdDev,Spd StdDev,Period(Hrs),Freq
42975,14/04/2020,6:00,243,3.6,18.4,1.1,1.0,H
42975,14/04/2020,7:00,247,4.3,18.2,2.2,1.0,H
42975,14/04/2020,8:00,268,4.0,12.6,0.9,1.0,H
42975,14/04/2020,9:00,261,5.5,11,1.5,1.0,H
42975,14/04/2020,10:00,263,5.1,15.9,1.8,1.0,H
42975,14/04/2020,11:00,242,8.7,10.7,1.9,1.0,H
42975,14/04/2020,12:00,233,8.0,12.9,2,1.0,H
42975,14/04/2020,13:00,239,9.1,19.8,2,1.0,H
42975,14/04/2020,14:00,239,9.1,12.9,2.4,1.0,H
42975,14/04/2020,15:00,233,8.9,12.7,1.8,1.0,H
42975,14/04/2020,16:00,233,7.4,12.2,1.8,1.0,H
42975,14/04/2020,17:00,250,8.9,12.4,1.6,1.0,H
42975,14/04/2020,18:00,247,8.3,10.2,1.7,1.0,H
42975,14/04/2020,19:00,242,8.2,15.9,1.9,1.0,H
42975,14/04/2020,20:00,266,5.6,15.3,1.2,1.0,H
42975,14/04/2020,21:00,270,3.6,16.1,1.3,1.0,H
42975,14/04/2020,22:00,278,3.4,12.6,1,1.0,H
42975,14/04/2020,23:00,284,3.0,13.1,0.7,1.0,H
42975,15/04/2020,0:00,272,3.4,13.5,0.9,1.0,H
42975,15/04/2020,1:00,280,3.2,13.1,0.7,1.0,H
42975,15/04/2020,2:00,249,2.2,37.4,0.8,1.0,H
42975,15/04/2020,3:00,246,1.7,32.4,0.8,1.0,H
42975,15/04/2020,4:00,275,3.3,20.8,1.2,1.0,H
42975,15/04/2020,5:00,284,3.8,11.6,1.2,1.0,H
42975,15/04/2020,6:00,296,3.0,10.9,0.7,1.0,H
42975,15/04/2020,7:00,297,2.0,12.3,0.7,1.0,H
42975,15/04/2020,8:00,284,2.4,15.1,0.8,1.0,H
42975,15/04/2020,9:00,295,2.2,12.7,0.6,1.0,H
42975,15/04/2020,10:00,296,2.4,14.8,0.7,1.0,H
42975,15/04/2020,11:00,292,3.4,15.1,1.2,1.0,H
42975,15/04/2020,12:00,294,4.0,12.8,0.9,1.0,H
42975,15/04/2020,13:00,294,4.4,13.8,1.1,1.0,H
42975,15/04/2020,14:00,278,3.0,12.9,0.8,1.0,H
42975,15/04/2020,15:00,274,3.8,13.9,1.1,1.0,H
42975,15/04/2020,16:00,308,2.2,15.5,0.7,1.0,H
42975,15/04/2020,17:00,313,2.2,17,0.7,1.0,H
42975,15/04/2020,18:00,320,2.3,18.6,0.8,1.0,H
42975,15/04/2020,19:00,315,2.6,14.9,1,1.0,H
42975,15/04/2020,20:00,329,2.4,40.8,1.4,1.0,H
42975,15/04/2020,21:00,322,2.4,26.8,0.9,1.0,H
42975,15/04/2020,22:00,303,3.4,17.7,1,1.0,H
42975,15/04/2020,23:00,298,2.8,17.6,0.9,1.0,H
42975,16/04/2020,0:00,292,2.7,18.6,1.1,1.0,H
42975,16/04/2020,1:00,282,2.7,14.9,0.8,1.0,H
42975,16/04/2020,2:00,283,3.4,11.9,1.1,1.0,H
42975,16/04/2020,3:00,277,3.3,11,0.9,1.0,H
42975,16/04/2020,4:00,272,4.1,11.3,1.1,1.0,H
42975,16/04/2020,5:00,270,4.1,11.4,1,1.0,H
42975,16/04/2020,6:00,261,4.4,11.5,1,1.0,H
42975,16/04/2020,7:00,262,4.0,9.8,1,1.0,H
42975,16/04/2020,8:00,265,3.6,10.1,0.7,1.0,H
42975,16/04/2020,9:00,270,4.3,10.5,1.1,1.0,H
42975,16/04/2020,10:00,254,5.7,9.7,1.1,1.0,H
42975,16/04/2020,11:00,266,6.4,10.4,1.7,1.0,H
42975,16/04/2020,12:00,267,6.9,9.6,1.5,1.0,H
42975,16/04/2020,13:00,269,7.9,9.3,1.4,1.0,H
42975,16/04/2020,14:00,263,8.6,8.7,1.7,1.0,H
42975,16/04/2020,15:00,262,7.8,10,1.6,1.0,H
42975,16/04/2020,16:00,263,6.0,11.5,1.3,1.0,H
42975,16/04/2020,17:00,267,4.7,13,1.3,1.0,H
42975,16/04/2020,18:00,270,2.7,15.2,1.2,1.0,H
42975,16/04/2020,19:00,250,1.5,22.6,0.6,1.0,H
42975,16/04/2020,20:00,266,2.2,12.6,0.8,1.0,H
42975,16/04/2020,21:00,263,1.1,21.2,0.4,1.0,H
42975,16/04/2020,22:00,240,1.8,18.1,0.4,1.0,H
42975,16/04/2020,23:00,261,0.9,60.8,0.7,1.0,H
42975,17/04/2020,0:00,313,1.3,32,0.5,1.0,H
42975,17/04/2020,1:00,357,0.7,28.2,0.5,1.0,H
42975,17/04/2020,2:00,54,1.7,20.3,0.4,1.0,H
42975,17/04/2020,3:00,58,2.8,54.7,0.5,1.0,H
42975,17/04/2020,4:00,88,2.5,8.2,0.7,1.0,H
42975,17/04/2020,5:00,37,1.4,34.8,0.6,1.0,H
42975,17/04/2020,6:00,84,1.4,40.5,0.8,1.0,H
42975,17/04/2020,7:00,70,1.9,35.2,0.7,1.0,H
42975,17/04/2020,8:00,90,1.8,18.2,0.5,1.0,H
42975,17/04/2020,9:00,100,2.1,16.4,0.6,1.0,H
42975,17/04/2020,10:00,104,2.3,38.5,1.4,1.0,H
42975,17/04/2020,11:00,93,4.4,11.7,1.1,1.0,H
42975,17/04/2020,12:00,91,3.9,14,1.2,1.0,H
42975,17/04/2020,13:00,122,4.1,17,1.4,1.0,H
42975,17/04/2020,14:00,139,4.3,16.2,1.5,1.0,H
42975,17/04/2020,15:00,147,4.8,18.8,1.3,1.0,H
42975,17/04/2020,16:00,143,4.6,14.1,1.6,1.0,H
42975,17/04/2020,17:00,147,4.4,15.1,1.6,1.0,H
42975,17/04/2020,18:00,146,2.8,38.5,1.3,1.0,H
42975,17/04/2020,19:00,103,1.9,69.7,0.9,1.0,H
42975,17/04/2020,20:00,331,1.6,85.1,0.9,1.0,H
42975,17/04/2020,21:00,257,1.7,76.7,0.9,1.0,H
42975,17/04/2020,22:00,146,2.0,72.9,1.6,1.0,H
42975,17/04/2020,23:00,133,3.6,13.8,1.2,1.0,H
42975,18/04/2020,0:00,125,3.7,13,1.5,1.0,H
42975,18/04/2020,1:00,142,3.6,13.7,1.1,1.0,H
42975,18/04/2020,2:00,144,6.4,10.4,1.4,1.0,H
42975,18/04/2020,3:00,140,6.1,9.3,1.5,1.0,H
42975,18/04/2020,4:00,137,6.3,10.4,1.5,1.0,H
42975,18/04/2020,5:00,134,7.4,8.9,1.4,1.0,H
42975,18/04/2020,6:00,132,7.4,9.3,1.5,1.0,H
42975,18/04/2020,7:00,135,6.8,9.5,1.4,1.0,H
42975,18/04/2020,8:00,128,7.1,10.8,1.7,1.0,H
42975,18/04/2020,9:00,124,6.5,8.8,1.5,1.0,H
42975,18/04/2020,10:00,125,5.9,8.6,1.2,1.0,H
42975,18/04/2020,11:00,113,5.3,8.4,0.9,1.0,H
42975,18/04/2020,12:00,58,3.6,23.3,0.7,1.0,H
42975,18/04/2020,13:00,33,3.0,26.4,0.7,1.0,H
42975,18/04/2020,14:00,321,2.8,36,1.3,1.0,H
42975,18/04/2020,15:00,308,4.9,15.4,1.3,1.0,H
42975,18/04/2020,16:00,288,4.5,14,1.2,1.0,H
42975,18/04/2020,17:00,264,2.9,36.3,1.1,1.0,H
42975,18/04/2020,18:00,170,1.3,56.2,0.7,1.0,H
42975,18/04/2020,19:00,108,1.3,76.3,0.8,1.0,H
42975,18/04/2020,20:00,148,1.5,49.1,0.7,1.0,H
42975,18/04/2020,21:00,128,2.7,77.5,1.4,1.0,H
42975,18/04/2020,22:00,247,1.5,79,0.7,1.0,H
42975,18/04/2020,23:00,104,2.5,51.4,0.9,1.0,H
42975,19/04/2020,0:00,43,2.5,40.6,1.1,1.0,H
42975,19/04/2020,1:00,79,0.9,63.6,0.5,1.0,H
42975,19/04/2020,2:00,20,1.2,80,0.5,1.0,H
42975,19/04/2020,3:00,34,1.5,39.1,0.6,1.0,H
42975,19/04/2020,4:00,43,2.2,30.4,0.7,1.0,H
42975,19/04/2020,5:00,61,2.0,17.1,0.4,1.0,H
42975,19/04/2020,6:00,55,2.0,32,0.5,1.0,H
42975,19/04/2020,7:00,68,0.9,56.9,0.8,1.0,H
42975,19/04/2020,8:00,48,1.7,38.9,0.5,1.0,H
42975,19/04/2020,9:00,17,2.4,42.7,0.7,1.0,H
42975,19/04/2020,10:00,344,3.2,27.9,1.2,1.0,H
42975,19/04/2020,11:00,315,5.0,14.4,1.6,1.0,H
42975,19/04/2020,12:00,316,5.8,13.4,1.6,1.0,H
42975,19/04/2020,13:00,316,6.4,12.4,1.8,1.0,H
42975,19/04/2020,14:00,316,7.1,11.6,1.9,1.0,H
42975,19/04/2020,15:00,311,5.8,12.7,1.6,1.0,H
42975,19/04/2020,16:00,307,5.5,14.2,1.6,1.0,H
42975,19/04/2020,17:00,307,5.1,13.4,1.5,1.0,H
42975,19/04/2020,18:00,311,3.0,13,1.1,1.0,H
42975,19/04/2020,19:00,308,5.0,12.8,1.3,1.0,H
42975,19/04/2020,20:00,306,4.0,12.3,1.2,1.0,H
42975,19/04/2020,21:00,316,4.2,12,1.3,1.0,H
42975,19/04/2020,22:00,313,4.6,11.8,1.1,1.0,H
42975,19/04/2020,23:00,313,4.5,12.4,1.3,1.0,H
42975,20/04/2020,0:00,312,4.4,12.1,1.2,1.0,H
42975,20/04/2020,1:00,311,5.1,12,1.4,1.0,H
42975,20/04/2020,2:00,312,3.9,13.3,1.6,1.0,H
42975,20/04/2020,3:00,312,3.4,13.6,1.1,1.0,H
42975,20/04/2020,4:00,304,4.0,13.4,1,1.0,H
42975,20/04/2020,5:00,313,4.1,12.2,1.1,1.0,H
42975,20/04/2020,6:00,289,2.1,62.5,1.2,1.0,H
42975,20/04/2020,7:00,185,0.9,42.8,0.4,1.0,H
42975,20/04/2020,8:00,313,4.2,14.7,1.3,1.0,H
42975,20/04/2020,9:00,311,4.5,14.3,1.1,1.0,H
42975,20/04/2020,10:00,308,4.7,14,1.2,1.0,H
42975,20/04/2020,11:00,303,3.4,14.5,0.9,1.0,H
42975,20/04/2020,12:00,298,4.2,13.5,1.1,1.0,H
42975,20/04/2020,13:00,288,4.2,13.8,1,1.0,H
42975,20/04/2020,14:00,291,4.7,13.3,1.1,1.0,H
42975,20/04/2020,15:00,296,3.8,21.1,0.9,1.0,H
42975,20/04/2020,16:00,271,3.1,9.2,0.9,1.0,H
42975,20/04/2020,17:00,288,2.1,9.4,0.6,1.0,H
42975,20/04/2020,18:00,280,2.2,15.7,0.5,1.0,H
42975,20/04/2020,19:00,263,1.1,40.6,0.4,1.0,H
42975,20/04/2020,20:00,236,0.7,40.4,0.4,1.0,H
42975,20/04/2020,21:00,217,0.8,22.7,0.5,1.0,H
42975,20/04/2020,22:00,284,1.2,43,0.4,1.0,H
42975,20/04/2020,23:00,77,0.6,52.4,0.4,1.0,H
42975,21/04/2020,0:00,50,0.9,59.5,0.6,1.0,H
42975,21/04/2020,1:00,79,1.4,12.7,0.4,1.0,H
42975,21/04/2020,2:00,71,1.2,62,0.6,1.0,H
42975,21/04/2020,3:00,74,2.3,9.2,0.5,1.0,H
42975,21/04/2020,4:00,65,2.1,8.4,0.4,1.0,H
42975,21/04/2020,5:00,68,1.8,15.8,0.7,1.0,H
42975,21/04/2020,6:00,58,0.7,33.5,0.5,1.0,H
42975,21/04/2020,7:00,153,0.4,35.5,0.4,1.0,H
42975,21/04/2020,8:00,222,0.3,47.3,0.3,1.0,H
42975,21/04/2020,9:00,348,0.6,57.2,0.3,1.0,H
42975,21/04/2020,10:00,37,0.5,37.7,0.2,1.0,H
42975,21/04/2020,11:00,105,1.2,39.9,0.6,1.0,H
42975,21/04/2020,12:00,80,3.4,16,0.6,1.0,H
42975,21/04/2020,13:00,96,3.7,10.2,0.8,1.0,H
42975,21/04/2020,14:00,95,3.4,9.8,0.7,1.0,H
42975,21/04/2020,15:00,100,3.2,12,0.7,1.0,H
42975,21/04/2020,16:00,112,2.8,10.4,0.9,1.0,H
42975,21/04/2020,17:00,98,2.5,16.6,0.8,1.0,H
42975,21/04/2020,18:00,75,1.6,43.9,0.7,1.0,H
42975,21/04/2020,19:00,6,1.9,56.3,0.8,1.0,H
42975,21/04/2020,20:00,84,1.6,28.1,0.7,1.0,H
42975,21/04/2020,21:00,108,1.4,14.6,0.5,1.0,H
42975,21/04/2020,22:00,63,2.3,15,0.6,1.0,H
42975,21/04/2020,23:00,38,2.3,25.5,0.5,1.0,H
42975,22/04/2020,0:00,51,2.1,24.3,0.4,1.0,H
42975,22/04/2020,1:00,52,1.9,24,0.3,1.0,H
42975,22/04/2020,2:00,56,2.2,46.4,0.7,1.0,H
42975,22/04/2020,3:00,267,1.9,18,0.8,1.0,H
42975,22/04/2020,4:00,258,1.7,11.6,0.7,1.0,H
42975,22/04/2020,5:00,175,0.9,37.6,0.4,1.0,H
42975,22/04/2020,6:00,92,0.8,46.8,0.5,1.0,H
42975,22/04/2020,7:00,40,0.9,20.2,0.4,1.0,H
42975,22/04/2020,8:00,72,1.1,7.5,0.3,1.0,H
42975,22/04/2020,9:00,75,1.7,37.3,0.5,1.0,H
42975,22/04/2020,10:00,69,1.9,12.3,0.4,1.0,H
42975,22/04/2020,11:00,69,2.1,31,0.4,1.0,H
42975,22/04/2020,12:00,76,2.2,27.7,0.7,1.0,H
42975,22/04/2020,13:00,45,2.1,42.6,0.5,1.0,H
42975,22/04/2020,14:00,97,1.5,55.1,0.6,1.0,H
42975,22/04/2020,15:00,118,0.9,27.1,0.6,1.0,H
42975,22/04/2020,16:00,95,1.4,11,0.4,1.0,H
42975,22/04/2020,17:00,112,1.0,15.6,0.2,1.0,H
42975,22/04/2020,18:00,106,1.7,10.7,0.5,1.0,H
42975,22/04/2020,19:00,85,2.4,16,0.5,1.0,H
42975,22/04/2020,20:00,64,2.3,27.1,0.5,1.0,H
42975,22/04/2020,21:00,63,1.8,36.3,0.5,1.0,H
42975,22/04/2020,22:00,52,1.5,29.5,0.6,1.0,H
42975,22/04/2020,23:00,75,1.1,22.5,0.4,1.0,H
42975,23/04/2020,0:00,343,0.8,42.3,0.4,1.0,H
42975,23/04/2020,1:00,69,1.5,24.2,0.5,1.0,H
42975,23/04/2020,2:00,39,2.7,14.6,0.8,1.0,H
42975,23/04/2020,3:00,39,2.1,14.6,0.6,1.0,H
42975,23/04/2020,4:00,39,1.3,58.3,0.6,1.0,H
42975,23/04/2020,5:00,39,3.4,12.2,0.8,1.0,H
42975,23/04/2020,6:00,36,3.5,16.1,0.6,1.0,H
42975,23/04/2020,7:00,26,2.6,28.3,0.9,1.0,H
42975,23/04/2020,8:00,47,3.7,8.1,0.9,1.0,H
42975,23/04/2020,9:00,58,2.8,25.8,1.1,1.0,H
42975,23/04/2020,10:00,103,1.6,24.9,0.7,1.0,H
42975,23/04/2020,11:00,84,1.4,58.3,0.5,1.0,H
42975,23/04/2020,12:00,81,1.5,35.4,0.6,1.0,H
42975,23/04/2020,13:00,50,1.4,56.7,0.9,1.0,H
42975,23/04/2020,14:00,31,2.0,33.7,0.8,1.0,H
42975,23/04/2020,15:00,67,2.9,17.2,0.7,1.0,H
42975,23/04/2020,16:00,305,4.3,25.8,1.5,1.0,H
42975,23/04/2020,17:00,292,5.9,11.4,1.6,1.0,H
42975,23/04/2020,18:00,283,4.3,23.2,1.2,1.0,H
42975,23/04/2020,19:00,272,1.6,71.4,1,1.0,H
42975,23/04/2020,20:00,351,1.2,66.1,0.7,1.0,H
42975,23/04/2020,21:00,272,1.5,57.9,0.9,1.0,H
42975,23/04/2020,22:00,319,2.9,14.8,0.8,1.0,H
42975,23/04/2020,23:00,327,2.3,19.8,0.8,1.0,H
42975,24/04/2020,0:00,36,2.0,43.7,0.4,1.0,H
42975,24/04/2020,1:00,63,2.8,6.4,0.6,1.0,H
42975,24/04/2020,2:00,66,2.4,8,0.4,1.0,H
42975,24/04/2020,3:00,67,2.5,9.5,0.5,1.0,H
42975,24/04/2020,4:00,136,1.5,35.1,0.7,1.0,H
42975,24/04/2020,5:00,129,1.2,56.8,0.5,1.0,H
42975,24/04/2020,6:00,259,0.9,52.3,0.5,1.0,H
42975,24/04/2020,7:00,67,0.8,96,0.5,1.0,H
42975,24/04/2020,8:00,98,0.9,72.4,0.6,1.0,H
42975,24/04/2020,9:00,224,0.5,75.2,0.4,1.0,H
42975,24/04/2020,10:00,192,0.3,44.9,0.3,1.0,H
42975,24/04/2020,11:00,230,3.5,15.8,1.6,1.0,H
42975,24/04/2020,12:00,234,4.0,11.6,0.9,1.0,H
42975,24/04/2020,13:00,218,1.9,29.7,0.9,1.0,H
42975,24/04/2020,14:00,256,2.1,48.1,1.1,1.0,H
42975,24/04/2020,15:00,296,4.6,11,1.4,1.0,H
42975,24/04/2020,16:00,294,4.0,9.9,1,1.0,H
42975,24/04/2020,17:00,268,4.4,15.8,0.9,1.0,H
42975,24/04/2020,18:00,263,2.9,13.7,1.4,1.0,H
42975,24/04/2020,19:00,252,1.6,52.2,0.6,1.0,H
42975,24/04/2020,20:00,101,1.8,47,0.8,1.0,H
42975,24/04/2020,21:00,117,2.0,41.9,0.8,1.0,H
42975,24/04/2020,22:00,92,2.5,46.2,0.9,1.0,H
42975,24/04/2020,23:00,94,3.3,10.9,0.5,1.0,H
42975,25/04/2020,0:00,94,1.9,24.9,0.6,1.0,H
42975,25/04/2020,1:00,67,1.7,46.6,0.6,1.0,H
42975,25/04/2020,2:00,80,1.7,32.7,0.6,1.0,H
42975,25/04/2020,3:00,27,2.2,44,0.5,1.0,H
42975,25/04/2020,4:00,53,2.9,46.4,0.6,1.0,H
42975,25/04/2020,5:00,80,2.9,55.8,0.9,1.0,H
42975,25/04/2020,6:00,98,3.7,20.5,0.9,1.0,H
42975,25/04/2020,7:00,93,2.3,55.9,1.2,1.0,H
42975,25/04/2020,8:00,308,3.2,49.2,1.6,1.0,H
42975,25/04/2020,9:00,297,2.0,18.6,1,1.0,H
42975,25/04/2020,10:00,323,2.5,18.3,0.9,1.0,H
42975,25/04/2020,11:00,305,5.7,25.5,2.8,1.0,H
42975,25/04/2020,12:00,274,6.7,10.3,1.8,1.0,H
42975,25/04/2020,13:00,284,5.2,11.3,1.6,1.0,H
42975,25/04/2020,14:00,272,6.6,18.6,2.3,1.0,H
42975,25/04/2020,15:00,256,8.9,8.2,1.6,1.0,H
42975,25/04/2020,16:00,257,7.5,8.2,2.1,1.0,H
42975,25/04/2020,17:00,250,5.3,8.6,1,1.0,H
42975,25/04/2020,18:00,253,4.4,11.3,1.2,1.0,H
42975,25/04/2020,19:00,317,1.5,54.9,0.7,1.0,H
42975,25/04/2020,20:00,304,1.5,32.5,0.6,1.0,H
42975,25/04/2020,21:00,254,1.2,74.5,0.5,1.0,H
42975,25/04/2020,22:00,68,0.5,24.6,0.5,1.0,H
42975,25/04/2020,23:00,242,0.6,48.5,0.3,1.0,H
42975,26/04/2020,0:00,241,0.3,39.8,0.2,1.0,H
42975,26/04/2020,1:00,213,0.6,45.5,0.5,1.0,H
42975,26/04/2020,2:00,278,1.7,60.3,1.2,1.0,H
42975,26/04/2020,3:00,325,3.4,13.3,0.9,1.0,H
42975,26/04/2020,4:00,331,3.4,14.7,1,1.0,H
42975,26/04/2020,5:00,62,3.6,22.5,0.8,1.0,H
42975,26/04/2020,6:00,74,4.3,7.6,0.5,1.0,H
42975,26/04/2020,7:00,83,3.5,7,0.7,1.0,H
42975,26/04/2020,8:00,88,3.2,23.6,1,1.0,H
42975,26/04/2020,9:00,61,3.7,29,0.8,1.0,H
42975,26/04/2020,10:00,74,4.6,10.9,0.9,1.0,H
42975,26/04/2020,11:00,77,5.0,18.2,1.2,1.0,H
42975,26/04/2020,12:00,95,5.3,10.5,1,1.0,H
42975,26/04/2020,13:00,104,4.8,10,0.9,1.0,H
42975,26/04/2020,14:00,85,3.5,13.1,1,1.0,H
42975,26/04/2020,15:00,94,4.4,6.9,0.7,1.0,H
42975,26/04/2020,16:00,87,2.7,9,0.9,1.0,H
42975,26/04/2020,17:00,74,2.2,16.6,0.4,1.0,H
42975,26/04/2020,18:00,78,2.5,24.4,1,1.0,H
42975,26/04/2020,19:00,73,2.4,41.4,0.9,1.0,H
42975,26/04/2020,20:00,89,2.8,10.8,0.7,1.0,H
42975,26/04/2020,21:00,89,4.7,5.6,0.6,1.0,H
42975,26/04/2020,22:00,101,4.5,8.2,0.6,1.0,H
42975,26/04/2020,23:00,97,4.0,8.1,0.6,1.0,H
42975,27/04/2020,0:00,97,4.7,6.4,0.7,1.0,H
42975,27/04/2020,1:00,109,3.9,7.7,0.8,1.0,H
42975,27/04/2020,2:00,98,2.3,9.3,0.7,1.0,H
42975,27/04/2020,3:00,93,2.0,21.2,0.4,1.0,H
42975,27/04/2020,4:00,330,1.6,8.7,0.5,1.0,H
42975,27/04/2020,5:00,328,1.3,52.6,0.5,1.0,H
42975,27/04/2020,6:00,224,1.0,52.9,0.7,1.0,H
42975,27/04/2020,7:00,188,1.4,44.4,0.8,1.0,H
42975,27/04/2020,8:00,30,2.3,51.6,0.7,1.0,H
42975,27/04/2020,9:00,339,2.0,52.2,1,1.0,H
42975,27/04/2020,10:00,237,4.0,16.3,2.7,1.0,H
42975,27/04/2020,11:00,295,1.0,35.5,0.6,1.0,H
42975,27/04/2020,12:00,229,1.5,18.9,0.8,1.0,H
42975,27/04/2020,13:00,359,0.8,102.4,0.5,1.0,H
42975,27/04/2020,14:00,313,1.6,55.6,1,1.0,H
42975,27/04/2020,15:00,257,4.1,14,1.1,1.0,H
42975,27/04/2020,16:00,259,5.4,12.6,1.2,1.0,H
42975,27/04/2020,17:00,257,4.4,8.9,1.1,1.0,H
42975,27/04/2020,18:00,260,3.0,14.1,0.7,1.0,H
42975,27/04/2020,19:00,274,2.6,13.2,0.6,1.0,H
42975,27/04/2020,20:00,330,1.3,49.4,0.4,1.0,H
42975,27/04/2020,21:00,325,2.8,54.3,1.7,1.0,H
42975,27/04/2020,22:00,318,3.8,13.8,1.2,1.0,H
42975,27/04/2020,23:00,328,3.2,18.7,1.2,1.0,H
42975,28/04/2020,0:00,318,6.9,15.8,2,1.0,H
42975,28/04/2020,1:00,313,6.4,12.1,1.6,1.0,H
42975,28/04/2020,2:00,302,3.9,23.1,0.9,1.0,H
42975,28/04/2020,3:00,284,3.4,28.2,1.3,1.0,H
42975,28/04/2020,4:00,305,2.7,29.8,1.2,1.0,H
42975,28/04/2020,5:00,296,3.5,13.3,1.2,1.0,H
42975,28/04/2020,6:00,289,2.8,12.4,0.8,1.0,H
42975,28/04/2020,7:00,293,1.8,26.7,1,1.0,H
42975,28/04/2020,8:00,288,2.2,23.3,0.6,1.0,H
42975,28/04/2020,9:00,342,1.1,35.2,0.5,1.0,H
42975,28/04/2020,10:00,327,1.5,17.9,0.5,1.0,H
42975,28/04/2020,11:00,314,1.1,29.9,0.7,1.0,H
42975,28/04/2020,12:00,309,3.1,19.5,1.1,1.0,H
42975,28/04/2020,13:00,317,5.0,14.2,1.3,1.0,H
42975,28/04/2020,14:00,315,4.2,16.2,1.3,1.0,H
42975,28/04/2020,15:00,322,2.8,29.6,1.5,1.0,H
42975,28/04/2020,16:00,326,4.6,17.4,1.3,1.0,H
42975,28/04/2020,17:00,323,3.9,17.4,1.4,1.0,H
42975,28/04/2020,18:00,335,2.4,23.4,0.9,1.0,H
42975,28/04/2020,19:00,320,3.9,11,1,1.0,H
42975,28/04/2020,20:00,313,4.0,12.5,1.1,1.0,H
42975,28/04/2020,21:00,314,5.0,12.6,1.4,1.0,H
42975,28/04/2020,22:00,311,4.2,14.5,1.1,1.0,H
42975,28/04/2020,23:00,43,2.1,40.2,0.4,1.0,H
42975,29/04/2020,0:00,125,2.5,77.9,0.5,1.0,H
42975,29/04/2020,1:00,15,2.5,91.8,0.6,1.0,H
42975,29/04/2020,2:00,27,2.5,14.6,0.6,1.0,H
42975,29/04/2020,3:00,341,2.5,38,0.7,1.0,H
42975,29/04/2020,4:00,315,3.2,13.7,0.8,1.0,H
42975,29/04/2020,5:00,345,2.6,29.6,1,1.0,H
42975,29/04/2020,6:00,351,2.2,29.7,0.5,1.0,H
42975,29/04/2020,7:00,46,3.5,11.1,0.6,1.0,H
42975,29/04/2020,8:00,26,3.6,9.1,0.6,1.0,H
42975,29/04/2020,9:00,23,3.9,14.1,0.8,1.0,H
42975,29/04/2020,10:00,41,4.3,9.8,0.7,1.0,H
42975,29/04/2020,11:00,45,4.3,6.4,0.6,1.0,H
42975,29/04/2020,12:00,54,4.4,8,0.5,1.0,H
42975,29/04/2020,13:00,76,3.5,10.9,0.8,1.0,H
42975,29/04/2020,14:00,63,3.2,10.4,0.6,1.0,H
42975,29/04/2020,15:00,51,2.4,19.7,0.6,1.0,H
42975,29/04/2020,16:00,32,2.6,43,1,1.0,H
42975,29/04/2020,17:00,65,2.3,52.4,0.5,1.0,H
42975,29/04/2020,18:00,348,1.4,95.2,0.6,1.0,H
42975,29/04/2020,19:00,138,1.8,37.3,0.7,1.0,H
42975,29/04/2020,20:00,359,1.7,62,0.6,1.0,H
42975,29/04/2020,21:00,77,2.2,62.1,0.8,1.0,H
42975,29/04/2020,22:00,24,3.5,57.5,1.8,1.0,H
42975,29/04/2020,23:00,93,2.6,27.5,0.4,1.0,H
42975,30/04/2020,0:00,100,3.3,14.1,0.4,1.0,H
42975,30/04/2020,1:00,72,2.9,21.2,0.8,1.0,H
42975,30/04/2020,2:00,59,2.4,21.9,0.7,1.0,H
42975,30/04/2020,3:00,66,2.8,16,0.5,1.0,H
42975,30/04/2020,4:00,76,3.6,7.4,0.7,1.0,H
42975,30/04/2020,5:00,92,4.8,11.3,0.6,1.0,H
42975,30/04/2020,6:00,77,4.1,14.3,0.9,1.0,H
42975,30/04/2020,7:00,79,3.5,38.9,1.1,1.0,H
42975,30/04/2020,8:00,56,3.6,40.7,1,1.0,H
42975,30/04/2020,9:00,7,3.7,39.9,1,1.0,H
42975,30/04/2020,10:00,324,7.3,26.4,2.5,1.0,H
42975,30/04/2020,11:00,318,7.4,16.8,2.4,1.0,H
42975,30/04/2020,12:00,324,7.0,17.9,2.2,1.0,H
42975,30/04/2020,13:00,316,6.2,20.1,2.1,1.0,H
42975,30/04/2020,14:00,326,5.9,19.5,2.4,1.0,H
42975,30/04/2020,15:00,319,8.3,16.6,2.4,1.0,H
42975,30/04/2020,16:00,319,5.6,17.5,1.8,1.0,H
42975,30/04/2020,17:00,302,5.4,16.5,1.6,1.0,H
42975,30/04/2020,18:00,312,5.0,16.2,1.6,1.0,H
42975,30/04/2020,19:00,313,3.8,17.9,1.3,1.0,H
42975,30/04/2020,20:00,310,7.7,13.3,1.9,1.0,H
42975,30/04/2020,21:00,311,8.4,13.3,2.1,1.0,H
42975,30/04/2020,22:00,314,6.3,14.3,1.7,1.0,H
42975,30/04/2020,23:00,322,3.7,16.2,1.1,1.0,H
42975,1/05/2020,0:00,315,4.0,14.8,1,1.0,H
42975,1/05/2020,1:00,312,4.4,13.3,1.1,1.0,H
42975,1/05/2020,2:00,311,3.7,19.2,1.3,1.0,H
42975,1/05/2020,3:00,345,3.1,46.8,1.2,1.0,H
42975,1/05/2020,4:00,48,2.8,23.2,1.1,1.0,H
42975,1/05/2020,5:00,30,3.4,23.7,0.7,1.0,H
42975,1/05/2020,6:00,63,3.5,19.1,0.9,1.0,H
42975,1/05/2020,7:00,57,3.4,9.9,0.8,1.0,H
42975,1/05/2020,8:00,37,2.0,28.8,0.7,1.0,H
42975,1/05/2020,9:00,70,3.0,24.2,0.9,1.0,H
42975,1/05/2020,10:00,77,4.5,9,0.7,1.0,H
42975,1/05/2020,15:00,25,3.1,13.1,0.4,1.0,H
