Station,Date(NZST),Time(NZST),Dir(DegT),Speed(m/s),Dir StdDev,Spd StdDev,Period(Hrs),Freq
40845,16/02/2020,2:00,312,0.7,68,0.5,1.0,H
40845,16/02/2020,3:00,239,0.6,86,0.4,1.0,H
40845,16/02/2020,4:00,337,0.8,78,0.5,1.0,H
40845,16/02/2020,5:00,120,0.8,29,0.4,1.0,H
40845,16/02/2020,6:00,212,0.6,94,0.4,1.0,H
40845,16/02/2020,7:00,217,0.6,82,0.4,1.0,H
40845,16/02/2020,8:00,261,0.8,34,0.4,1.0,H
40845,16/02/2020,9:00,219,0.9,50,0.4,1.0,H
40845,16/02/2020,10:00,204,1.3,23,0.5,1.0,H
40845,16/02/2020,11:00,188,1.4,27,0.5,1.0,H
40845,16/02/2020,12:00,125,1.0,83,0.5,1.0,H
40845,16/02/2020,13:00,154,1.0,62,0.7,1.0,H
40845,16/02/2020,14:00,228,1.7,27,0.8,1.0,H
40845,16/02/2020,15:00,260,1.8,43,1.2,1.0,H
40845,16/02/2020,16:00,240,1.9,23,1,1.0,H
40845,16/02/2020,17:00,205,3.0,14,1,1.0,H
40845,16/02/2020,18:00,187,2.6,25,1,1.0,H
40845,16/02/2020,19:00,166,2.0,43,0.8,1.0,H
40845,16/02/2020,20:00,182,1.6,48,0.8,1.0,H
40845,16/02/2020,21:00,251,0.9,77,0.7,1.0,H
40845,16/02/2020,22:00,309,1.1,78,0.8,1.0,H
40845,16/02/2020,23:00,348,1.0,81,0.7,1.0,H
40845,17/02/2020,0:00,134,1.0,88,0.5,1.0,H
40845,17/02/2020,1:00,352,1.1,54,0.7,1.0,H
40845,17/02/2020,2:00,12,1.1,83,0.6,1.0,H
40845,17/02/2020,3:00,345,1.0,72,0.8,1.0,H
40845,17/02/2020,4:00,342,1.1,79,0.5,1.0,H
40845,17/02/2020,5:00,11,1.4,31,0.6,1.0,H
40845,17/02/2020,6:00,327,0.9,68,0.7,1.0,H
40845,17/02/2020,7:00,329,1.2,69,0.5,1.0,H
40845,17/02/2020,8:00,160,0.9,72,0.4,1.0,H
40845,17/02/2020,9:00,115,0.8,38,0.4,1.0,H
40845,17/02/2020,10:00,261,0.6,79,0.4,1.0,H
40845,17/02/2020,11:00,211,0.6,75,0.5,1.0,H
40845,17/02/2020,12:00,227,1.7,69,1,1.0,H
40845,17/02/2020,13:00,239,3.1,39,1,1.0,H
40845,17/02/2020,14:00,215,3.9,16,1.2,1.0,H
40845,17/02/2020,15:00,238,3.3,14,1.1,1.0,H
40845,17/02/2020,16:00,236,3.0,14,0.8,1.0,H
40845,17/02/2020,17:00,139,4.2,20,1.4,1.0,H
40845,17/02/2020,18:00,140,3.7,12,1.1,1.0,H
40845,17/02/2020,19:00,153,3.4,19,1.3,1.0,H
40845,17/02/2020,20:00,140,2.2,24,0.7,1.0,H
40845,17/02/2020,21:00,122,1.8,27,0.9,1.0,H
40845,17/02/2020,22:00,126,1.8,13,0.6,1.0,H
40845,17/02/2020,23:00,123,1.4,15,0.4,1.0,H
40845,18/02/2020,0:00,97,0.9,22,0.3,1.0,H
40845,18/02/2020,1:00,140,0.5,88,0.4,1.0,H
40845,18/02/2020,2:00,101,0.8,18,0.4,1.0,H
40845,18/02/2020,3:00,95,0.4,71,0.3,1.0,H
40845,18/02/2020,4:00,95,0.6,30,0.3,1.0,H
40845,18/02/2020,5:00,242,0.8,66,0.4,1.0,H
40845,18/02/2020,6:00,23,0.7,50,0.4,1.0,H
40845,18/02/2020,7:00,71,0.7,45,0.4,1.0,H
40845,18/02/2020,8:00,6,0.8,36,0.4,1.0,H
40845,18/02/2020,9:00,186,0.9,76,0.4,1.0,H
40845,18/02/2020,10:00,150,1.5,28,0.6,1.0,H
40845,18/02/2020,11:00,184,1.3,45,0.6,1.0,H
40845,18/02/2020,12:00,139,1.3,48,0.7,1.0,H
40845,18/02/2020,13:00,152,1.8,25,0.8,1.0,H
40845,18/02/2020,14:00,170,1.6,43,0.7,1.0,H
40845,18/02/2020,15:00,164,1.6,21,0.6,1.0,H
40845,18/02/2020,16:00,115,2.1,16,0.7,1.0,H
40845,18/02/2020,17:00,108,2.4,18,0.8,1.0,H
40845,18/02/2020,18:00,138,1.6,75,1,1.0,H
40845,18/02/2020,19:00,285,1.6,93,1.1,1.0,H
40845,18/02/2020,20:00,288,7.1,10,1.6,1.0,H
40845,18/02/2020,21:00,282,8.0,7,1.7,1.0,H
40845,18/02/2020,22:00,284,7.8,6,1.8,1.0,H
40845,18/02/2020,23:00,277,7.8,5,1.7,1.0,H
40845,19/02/2020,0:00,280,5.9,6,1.5,1.0,H
40845,19/02/2020,1:00,271,4.1,7,0.9,1.0,H
40845,19/02/2020,2:00,275,4.0,5,0.7,1.0,H
40845,19/02/2020,3:00,300,2.8,12,0.8,1.0,H
40845,19/02/2020,4:00,301,2.6,9,0.7,1.0,H
40845,19/02/2020,5:00,221,2.2,11,0.8,1.0,H
40845,19/02/2020,6:00,250,2.6,32,1,1.0,H
40845,19/02/2020,7:00,272,4.3,9,1.1,1.0,H
40845,19/02/2020,8:00,252,3.1,20,1.3,1.0,H
40845,19/02/2020,9:00,278,1.9,61,1,1.0,H
40845,19/02/2020,10:00,265,5.4,14,1.2,1.0,H
40845,19/02/2020,11:00,285,6.2,13,1.5,1.0,H
40845,19/02/2020,12:00,268,6.3,15,1.6,1.0,H
40845,19/02/2020,13:00,246,5.4,17,1.7,1.0,H
40845,19/02/2020,14:00,243,4.5,13,1.2,1.0,H
40845,19/02/2020,15:00,239,5.4,15,1.3,1.0,H
40845,19/02/2020,16:00,236,5.3,16,1.4,1.0,H
40845,19/02/2020,17:00,207,4.7,13,1.3,1.0,H
40845,19/02/2020,18:00,155,4.7,20,1.3,1.0,H
40845,19/02/2020,19:00,187,3.1,16,1.2,1.0,H
40845,19/02/2020,20:00,194,2.2,22,0.8,1.0,H
40845,19/02/2020,21:00,254,1.4,29,0.7,1.0,H
40845,19/02/2020,22:00,262,1.5,14,0.6,1.0,H
40845,19/02/2020,23:00,255,1.3,12,0.5,1.0,H
40845,20/02/2020,0:00,266,1.2,17,0.5,1.0,H
40845,20/02/2020,1:00,7,0.8,50,0.4,1.0,H
40845,20/02/2020,2:00,330,1.0,54,0.3,1.0,H
40845,20/02/2020,3:00,348,1.3,24,0.5,1.0,H
40845,20/02/2020,4:00,254,0.7,84,0.5,1.0,H
40845,20/02/2020,5:00,87,0.6,71,0.4,1.0,H
40845,20/02/2020,6:00,109,0.5,66,0.3,1.0,H
40845,20/02/2020,7:00,339,0.6,57,0.3,1.0,H
40845,20/02/2020,8:00,147,0.7,65,0.4,1.0,H
40845,20/02/2020,9:00,116,1.0,41,0.5,1.0,H
40845,20/02/2020,10:00,109,0.8,74,0.5,1.0,H
40845,20/02/2020,11:00,140,1.5,51,0.7,1.0,H
40845,20/02/2020,12:00,164,2.0,28,0.8,1.0,H
40845,20/02/2020,13:00,161,2.1,26,1,1.0,H
40845,20/02/2020,14:00,173,2.6,32,0.8,1.0,H
40845,20/02/2020,15:00,181,2.8,23,1,1.0,H
40845,20/02/2020,16:00,193,2.4,21,0.8,1.0,H
40845,20/02/2020,17:00,173,1.7,18,0.7,1.0,H
40845,20/02/2020,18:00,161,1.2,25,0.5,1.0,H
40845,20/02/2020,19:00,95,0.6,49,0.4,1.0,H
40845,20/02/2020,20:00,172,0.8,58,0.3,1.0,H
40845,20/02/2020,21:00,312,1.0,63,0.4,1.0,H
40845,20/02/2020,22:00,219,1.1,75,1,1.0,H
40845,20/02/2020,23:00,99,1.1,66,0.7,1.0,H
40845,21/02/2020,0:00,208,0.9,67,0.5,1.0,H
40845,21/02/2020,1:00,101,1.3,36,0.7,1.0,H
40845,21/02/2020,2:00,253,1.2,62,0.9,1.0,H
40845,21/02/2020,3:00,220,1.7,45,0.9,1.0,H
40845,21/02/2020,4:00,228,1.4,84,0.8,1.0,H
40845,21/02/2020,5:00,93,1.4,69,0.8,1.0,H
40845,21/02/2020,6:00,317,1.3,90,0.9,1.0,H
40845,21/02/2020,7:00,299,1.5,94,1.2,1.0,H
40845,21/02/2020,8:00,204,1.5,83,0.9,1.0,H
40845,21/02/2020,9:00,106,1.8,71,1.1,1.0,H
40845,21/02/2020,10:00,286,4.5,63,2.2,1.0,H
40845,21/02/2020,11:00,278,7.0,8,1.8,1.0,H
40845,21/02/2020,12:00,274,8.7,13,1.9,1.0,H
40845,21/02/2020,13:00,276,8.0,10,1.6,1.0,H
40845,21/02/2020,14:00,252,7.8,12,2,1.0,H
40845,21/02/2020,15:00,259,7.7,13,2,1.0,H
40845,21/02/2020,16:00,267,8.2,8,1.7,1.0,H
40845,21/02/2020,17:00,271,8.7,8,2,1.0,H
40845,21/02/2020,18:00,273,9.1,6,1.7,1.0,H
40845,21/02/2020,19:00,272,8.8,7,1.9,1.0,H
40845,21/02/2020,20:00,261,8.0,6,1.4,1.0,H
40845,21/02/2020,21:00,241,7.0,10,1.6,1.0,H
40845,21/02/2020,22:00,239,6.2,12,1.5,1.0,H
40845,21/02/2020,23:00,266,6.5,9,1.3,1.0,H
40845,22/02/2020,0:00,335,4.0,40,1.1,1.0,H
40845,22/02/2020,1:00,223,2.4,31,0.9,1.0,H
40845,22/02/2020,2:00,269,5.4,12,1.4,1.0,H
40845,22/02/2020,3:00,258,2.8,19,1.5,1.0,H
40845,22/02/2020,4:00,295,5.7,17,1.7,1.0,H
40845,22/02/2020,5:00,305,4.5,12,1.4,1.0,H
40845,22/02/2020,6:00,301,1.9,91,1.3,1.0,H
40845,22/02/2020,7:00,299,2.4,23,0.7,1.0,H
40845,22/02/2020,8:00,222,1.8,38,0.7,1.0,H
40845,22/02/2020,9:00,227,2.6,13,0.9,1.0,H
40845,22/02/2020,10:00,171,3.3,24,1.1,1.0,H
40845,22/02/2020,11:00,182,3.1,28,1.1,1.0,H
40845,22/02/2020,12:00,114,2.7,27,1,1.0,H
40845,22/02/2020,13:00,134,2.8,26,1.3,1.0,H
40845,22/02/2020,14:00,146,1.5,74,0.8,1.0,H
40845,22/02/2020,15:00,183,2.4,40,1,1.0,H
40845,22/02/2020,16:00,184,2.3,25,1.1,1.0,H
40845,22/02/2020,17:00,109,1.7,28,0.8,1.0,H
40845,22/02/2020,18:00,266,0.9,69,0.5,1.0,H
40845,22/02/2020,19:00,355,1.0,40,0.6,1.0,H
40845,22/02/2020,20:00,4,0.8,26,0.3,1.0,H
40845,22/02/2020,21:00,326,0.7,73,0.5,1.0,H
40845,22/02/2020,22:00,284,1.2,35,0.4,1.0,H
40845,22/02/2020,23:00,204,1.1,76,0.4,1.0,H
40845,23/02/2020,0:00,347,0.7,81,0.4,1.0,H
40845,23/02/2020,1:00,40,1.4,38,0.5,1.0,H
40845,23/02/2020,2:00,350,2.2,26,1.2,1.0,H
40845,23/02/2020,3:00,9,2.1,65,0.8,1.0,H
40845,23/02/2020,4:00,9,1.6,76,0.8,1.0,H
40845,23/02/2020,5:00,348,1.6,53,1,1.0,H
40845,23/02/2020,6:00,36,2.0,79,0.8,1.0,H
40845,23/02/2020,7:00,59,1.8,81,1,1.0,H
40845,23/02/2020,8:00,24,1.5,60,1,1.0,H
40845,23/02/2020,9:00,90,1.6,45,0.9,1.0,H
40845,23/02/2020,10:00,281,4.4,56,1.3,1.0,H
40845,23/02/2020,11:00,284,6.1,12,1.5,1.0,H
40845,23/02/2020,12:00,295,5.8,19,1.7,1.0,H
40845,23/02/2020,13:00,279,5.1,21,1.6,1.0,H
40845,23/02/2020,14:00,275,5.6,14,1.4,1.0,H
40845,23/02/2020,15:00,277,5.3,20,1.4,1.0,H
40845,23/02/2020,16:00,245,4.0,18,1.4,1.0,H
40845,23/02/2020,17:00,142,3.8,21,1.4,1.0,H
40845,23/02/2020,18:00,149,4.6,12,1.1,1.0,H
40845,23/02/2020,19:00,152,3.0,13,0.8,1.0,H
40845,23/02/2020,20:00,161,1.8,18,0.7,1.0,H
40845,23/02/2020,21:00,227,1.8,23,0.6,1.0,H
40845,23/02/2020,22:00,244,1.6,25,0.6,1.0,H
40845,23/02/2020,23:00,254,1.2,24,0.6,1.0,H
40845,24/02/2020,0:00,305,1.2,33,0.4,1.0,H
40845,24/02/2020,1:00,300,0.8,57,0.4,1.0,H
40845,24/02/2020,2:00,335,1.4,12,0.5,1.0,H
40845,24/02/2020,3:00,352,1.3,57,0.5,1.0,H
40845,24/02/2020,4:00,354,1.3,39,0.5,1.0,H
40845,24/02/2020,5:00,102,0.6,46,0.3,1.0,H
40845,24/02/2020,6:00,359,1.0,37,0.5,1.0,H
40845,24/02/2020,7:00,23,1.9,13,0.5,1.0,H
40845,24/02/2020,8:00,182,1.0,44,0.5,1.0,H
40845,24/02/2020,9:00,189,0.7,84,0.4,1.0,H
40845,24/02/2020,10:00,345,0.8,69,0.7,1.0,H
40845,24/02/2020,11:00,62,1.8,46,0.9,1.0,H
40845,24/02/2020,12:00,216,1.8,98,1,1.0,H
40845,24/02/2020,13:00,234,1.9,88,1.5,1.0,H
40845,24/02/2020,14:00,277,7.6,10,1.4,1.0,H
40845,24/02/2020,15:00,250,7.2,12,1.5,1.0,H
40845,24/02/2020,16:00,260,7.1,10,1.7,1.0,H
40845,24/02/2020,17:00,253,5.6,14,1.5,1.0,H
40845,24/02/2020,18:00,254,6.0,12,1.6,1.0,H
40845,24/02/2020,19:00,273,7.8,7,1.9,1.0,H
40845,24/02/2020,20:00,291,6.6,9,1.7,1.0,H
40845,24/02/2020,21:00,315,5.1,18,2,1.0,H
40845,24/02/2020,22:00,309,5.2,20,2,1.0,H
40845,24/02/2020,23:00,308,5.6,11,1.5,1.0,H
40845,25/02/2020,0:00,344,2.4,31,1.6,1.0,H
40845,25/02/2020,1:00,346,2.5,43,0.8,1.0,H
40845,25/02/2020,2:00,38,1.7,23,0.7,1.0,H
40845,25/02/2020,3:00,291,1.4,49,0.4,1.0,H
40845,25/02/2020,4:00,48,1.3,23,0.7,1.0,H
40845,25/02/2020,5:00,186,0.8,78,0.5,1.0,H
40845,25/02/2020,6:00,356,0.7,75,0.4,1.0,H
40845,25/02/2020,7:00,354,1.5,14,0.5,1.0,H
40845,25/02/2020,8:00,239,1.2,90,0.7,1.0,H
40845,25/02/2020,9:00,232,0.9,44,0.4,1.0,H
40845,25/02/2020,10:00,305,0.9,74,0.7,1.0,H
40845,25/02/2020,11:00,340,1.4,76,0.7,1.0,H
40845,25/02/2020,12:00,217,1.3,76,0.8,1.0,H
40845,25/02/2020,13:00,250,2.0,73,1.1,1.0,H
40845,25/02/2020,14:00,282,4.3,18,1.1,1.0,H
40845,25/02/2020,15:00,267,4.8,8,1.2,1.0,H
40845,25/02/2020,16:00,256,4.8,11,1.3,1.0,H
40845,25/02/2020,17:00,243,4.4,14,1.2,1.0,H
40845,25/02/2020,18:00,273,4.4,12,1.2,1.0,H
40845,25/02/2020,19:00,237,3.1,13,1,1.0,H
40845,25/02/2020,20:00,223,1.5,37,0.8,1.0,H
40845,25/02/2020,21:00,323,2.1,17,0.8,1.0,H
40845,25/02/2020,22:00,356,1.2,34,0.4,1.0,H
40845,25/02/2020,23:00,353,1.1,58,0.5,1.0,H
40845,26/02/2020,0:00,352,1.0,25,0.4,1.0,H
40845,26/02/2020,1:00,2,1.0,24,0.5,1.0,H
40845,26/02/2020,2:00,47,0.9,79,0.4,1.0,H
40845,26/02/2020,3:00,284,0.5,63,0.4,1.0,H
40845,26/02/2020,4:00,159,0.6,81,0.4,1.0,H
40845,26/02/2020,5:00,9,0.9,62,0.6,1.0,H
40845,26/02/2020,6:00,339,1.2,64,0.7,1.0,H
40845,26/02/2020,7:00,353,1.1,61,0.5,1.0,H
40845,26/02/2020,8:00,300,1.7,53,1.2,1.0,H
40845,26/02/2020,9:00,355,2.0,63,1.1,1.0,H
40845,26/02/2020,10:00,53,2.3,24,0.9,1.0,H
40845,26/02/2020,11:00,59,1.3,76,0.8,1.0,H
40845,26/02/2020,12:00,94,1.5,85,0.9,1.0,H
40845,26/02/2020,13:00,167,1.6,71,0.8,1.0,H
40845,26/02/2020,14:00,273,2.2,48,1,1.0,H
40845,26/02/2020,15:00,286,3.5,37,1.2,1.0,H
40845,26/02/2020,16:00,288,5.3,12,1.7,1.0,H
40845,26/02/2020,17:00,287,5.5,17,1.9,1.0,H
40845,26/02/2020,18:00,281,4.9,14,1.8,1.0,H
40845,26/02/2020,19:00,291,3.9,40,1.6,1.0,H
40845,26/02/2020,20:00,297,5.3,12,1.8,1.0,H
40845,26/02/2020,21:00,304,2.5,36,1,1.0,H
40845,26/02/2020,22:00,337,2.8,42,1,1.0,H
40845,26/02/2020,23:00,151,1.2,70,0.7,1.0,H
40845,27/02/2020,0:00,64,1.2,75,1,1.0,H
40845,27/02/2020,1:00,91,1.0,82,0.6,1.0,H
40845,27/02/2020,2:00,316,0.8,83,0.6,1.0,H
40845,27/02/2020,3:00,20,1.3,67,0.9,1.0,H
40845,27/02/2020,4:00,352,1.3,30,0.8,1.0,H
40845,27/02/2020,5:00,9,1.3,39,0.4,1.0,H
40845,27/02/2020,6:00,247,1.2,92,0.9,1.0,H
40845,27/02/2020,7:00,333,2.1,50,0.7,1.0,H
40845,27/02/2020,8:00,1,4.4,15,1.4,1.0,H
40845,27/02/2020,9:00,317,4.1,24,1.7,1.0,H
40845,27/02/2020,10:00,290,7.8,12,1.8,1.0,H
40845,27/02/2020,11:00,292,9.7,7,2,1.0,H
40845,27/02/2020,12:00,283,9.4,9,2.1,1.0,H
40845,27/02/2020,13:00,249,6.8,15,1.7,1.0,H
40845,27/02/2020,14:00,256,7.9,9,1.7,1.0,H
40845,27/02/2020,15:00,239,6.6,11,1.5,1.0,H
40845,27/02/2020,16:00,92,3.2,38,1.3,1.0,H
40845,27/02/2020,17:00,355,2.0,29,1,1.0,H
40845,27/02/2020,18:00,306,1.3,48,0.6,1.0,H
40845,27/02/2020,19:00,161,2.5,43,1.5,1.0,H
40845,27/02/2020,20:00,236,1.8,30,0.9,1.0,H
40845,27/02/2020,21:00,203,1.7,26,0.7,1.0,H
40845,27/02/2020,22:00,238,1.6,23,0.8,1.0,H
40845,27/02/2020,23:00,269,2.1,12,0.7,1.0,H
40845,28/02/2020,0:00,255,2.0,12,0.6,1.0,H
40845,28/02/2020,1:00,258,1.4,19,0.5,1.0,H
40845,28/02/2020,2:00,322,0.7,92,0.3,1.0,H
40845,28/02/2020,3:00,322,0.7,32,0.4,1.0,H
40845,28/02/2020,4:00,353,1.0,40,0.5,1.0,H
40845,28/02/2020,5:00,12,0.6,86,0.3,1.0,H
40845,28/02/2020,6:00,269,0.7,61,0.6,1.0,H
40845,28/02/2020,7:00,228,0.8,81,0.4,1.0,H
40845,28/02/2020,8:00,211,0.6,92,0.5,1.0,H
40845,28/02/2020,9:00,176,0.8,54,0.4,1.0,H
40845,28/02/2020,10:00,137,1.1,80,0.7,1.0,H
40845,28/02/2020,11:00,76,1.2,56,0.8,1.0,H
40845,28/02/2020,12:00,113,1.2,50,0.7,1.0,H
40845,28/02/2020,13:00,151,2.0,33,1,1.0,H
40845,28/02/2020,14:00,295,2.9,94,2.1,1.0,H
40845,28/02/2020,15:00,313,9.3,10,2.3,1.0,H
40845,28/02/2020,16:00,308,10.6,10,2.7,1.0,H
40845,28/02/2020,17:00,294,10.6,10,2.1,1.0,H
40845,28/02/2020,18:00,296,10.3,7,2,1.0,H
40845,28/02/2020,19:00,310,9.1,9,2.3,1.0,H
40845,28/02/2020,20:00,296,7.4,9,1.9,1.0,H
40845,28/02/2020,21:00,284,7.5,12,1.8,1.0,H
40845,28/02/2020,22:00,179,4.6,43,1.6,1.0,H
40845,28/02/2020,23:00,129,2.8,24,0.9,1.0,H
40845,29/02/2020,0:00,206,1.8,39,0.8,1.0,H
40845,29/02/2020,1:00,307,1.8,74,0.7,1.0,H
40845,29/02/2020,2:00,173,2.1,51,0.9,1.0,H
40845,29/02/2020,3:00,315,2.4,35,1,1.0,H
40845,29/02/2020,4:00,268,2.8,21,1.4,1.0,H
40845,29/02/2020,5:00,281,4.0,16,1.1,1.0,H
40845,29/02/2020,6:00,297,3.8,13,1.5,1.0,H
40845,29/02/2020,7:00,315,1.5,67,1.1,1.0,H
40845,29/02/2020,8:00,13,1.6,25,0.7,1.0,H
40845,29/02/2020,9:00,302,2.2,38,1.6,1.0,H
40845,29/02/2020,10:00,280,3.6,23,1.3,1.0,H
40845,29/02/2020,11:00,280,5.2,14,1.3,1.0,H
40845,29/02/2020,12:00,283,6.7,10,1.5,1.0,H
40845,29/02/2020,13:00,273,7.8,10,1.6,1.0,H
40845,29/02/2020,14:00,285,7.8,10,1.6,1.0,H
40845,29/02/2020,15:00,274,7.4,10,1.6,1.0,H
40845,29/02/2020,16:00,269,7.5,8,1.7,1.0,H
40845,29/02/2020,17:00,267,7.9,9,1.6,1.0,H
40845,29/02/2020,18:00,269,7.5,7,1.5,1.0,H
40845,29/02/2020,19:00,255,5.2,7,1.5,1.0,H
40845,29/02/2020,20:00,280,5.5,10,1.4,1.0,H
40845,29/02/2020,21:00,299,5.8,13,1.6,1.0,H
40845,29/02/2020,22:00,325,2.7,29,1.4,1.0,H
40845,29/02/2020,23:00,337,3.3,35,1.6,1.0,H
40845,1/03/2020,0:00,11,2.2,52,1.1,1.0,H
40845,1/03/2020,1:00,349,2.8,49,1.3,1.0,H
40845,1/03/2020,2:00,331,2.3,52,1.6,1.0,H
40845,1/03/2020,3:00,25,1.7,62,0.7,1.0,H
40845,1/03/2020,4:00,316,1.7,80,0.9,1.0,H
40845,1/03/2020,5:00,318,1.9,96,1.1,1.0,H
40845,1/03/2020,6:00,18,2.6,22,1.3,1.0,H
40845,1/03/2020,7:00,313,2.0,103,0.7,1.0,H
40845,1/03/2020,8:00,58,0.9,84,0.6,1.0,H
40845,1/03/2020,9:00,80,1.2,43,0.5,1.0,H
40845,1/03/2020,10:00,149,1.4,31,0.7,1.0,H
40845,1/03/2020,11:00,143,1.1,76,0.7,1.0,H
40845,1/03/2020,12:00,129,1.5,59,0.8,1.0,H
40845,1/03/2020,13:00,153,2.6,30,1,1.0,H
40845,1/03/2020,14:00,145,2.8,26,1,1.0,H
40845,1/03/2020,15:00,146,2.8,31,1.2,1.0,H
40845,1/03/2020,16:00,150,3.5,18,1.1,1.0,H
40845,1/03/2020,17:00,151,3.6,13,1.1,1.0,H
40845,1/03/2020,18:00,152,3.1,14,0.9,1.0,H
40845,1/03/2020,19:00,193,1.9,15,0.8,1.0,H
40845,1/03/2020,20:00,238,1.9,10,0.5,1.0,H
40845,1/03/2020,21:00,244,2.4,11,0.9,1.0,H
40845,1/03/2020,22:00,243,2.5,10,0.8,1.0,H
40845,1/03/2020,23:00,356,1.7,21,0.7,1.0,H
40845,2/03/2020,0:00,306,1.0,26,0.4,1.0,H
40845,2/03/2020,1:00,12,1.2,52,0.4,1.0,H
40845,2/03/2020,2:00,259,1.2,49,0.4,1.0,H
40845,2/03/2020,3:00,336,0.8,90,0.5,1.0,H
40845,2/03/2020,4:00,38,1.4,78,0.8,1.0,H
40845,2/03/2020,5:00,237,1.2,67,0.6,1.0,H
40845,2/03/2020,6:00,9,0.9,75,0.5,1.0,H
40845,2/03/2020,7:00,319,0.8,84,0.4,1.0,H
40845,2/03/2020,8:00,21,0.8,46,0.5,1.0,H
40845,2/03/2020,9:00,157,0.8,58,0.4,1.0,H
40845,2/03/2020,10:00,309,0.8,80,0.5,1.0,H
40845,2/03/2020,11:00,91,1.0,68,0.7,1.0,H
40845,2/03/2020,12:00,185,1.3,69,0.8,1.0,H
40845,2/03/2020,13:00,91,1.2,78,0.8,1.0,H
40845,2/03/2020,14:00,325,1.5,69,0.9,1.0,H
40845,2/03/2020,15:00,275,4.1,40,1.6,1.0,H
40845,2/03/2020,16:00,276,5.2,7,1.3,1.0,H
40845,2/03/2020,17:00,265,5.7,8,1.5,1.0,H
40845,2/03/2020,18:00,265,4.3,22,1.4,1.0,H
40845,2/03/2020,19:00,239,2.8,30,1.2,1.0,H
40845,2/03/2020,20:00,248,4.0,11,1.1,1.0,H
40845,2/03/2020,21:00,247,1.4,79,0.9,1.0,H
40845,2/03/2020,22:00,108,1.2,88,0.7,1.0,H
40845,2/03/2020,23:00,18,1.6,81,1.2,1.0,H
40845,3/03/2020,0:00,356,1.6,37,0.7,1.0,H
40845,3/03/2020,1:00,339,1.8,53,0.9,1.0,H
40845,3/03/2020,2:00,248,1.6,61,0.9,1.0,H
40845,3/03/2020,3:00,246,1.6,64,0.8,1.0,H
40845,3/03/2020,4:00,56,1.2,95,0.7,1.0,H
40845,3/03/2020,5:00,263,2.5,30,1,1.0,H
40845,3/03/2020,6:00,14,2.4,33,0.6,1.0,H
40845,3/03/2020,7:00,19,4.3,11,1.5,1.0,H
40845,3/03/2020,8:00,54,3.1,79,1.3,1.0,H
40845,3/03/2020,9:00,176,1.4,62,0.7,1.0,H
40845,3/03/2020,10:00,126,3.9,13,1.3,1.0,H
40845,3/03/2020,11:00,140,2.9,41,1.3,1.0,H
40845,3/03/2020,12:00,140,4.0,12,1.4,1.0,H
40845,3/03/2020,13:00,156,4.1,20,1.6,1.0,H
40845,3/03/2020,14:00,157,5.0,25,1.5,1.0,H
40845,3/03/2020,15:00,183,3.5,20,1.1,1.0,H
40845,3/03/2020,16:00,248,4.7,42,1.7,1.0,H
40845,3/03/2020,17:00,266,7.3,12,2.1,1.0,H
40845,3/03/2020,18:00,286,8.4,10,2,1.0,H
40845,3/03/2020,19:00,289,6.6,9,1.9,1.0,H
40845,3/03/2020,20:00,270,5.4,12,1.7,1.0,H
40845,3/03/2020,21:00,263,5.8,13,1.5,1.0,H
40845,3/03/2020,22:00,242,5.0,11,1.4,1.0,H
40845,3/03/2020,23:00,272,4.2,10,1.6,1.0,H
40845,4/03/2020,0:00,246,4.4,15,1.3,1.0,H
40845,4/03/2020,1:00,207,2.8,18,0.8,1.0,H
40845,4/03/2020,2:00,336,1.7,87,1,1.0,H
40845,4/03/2020,3:00,202,2.6,18,1.1,1.0,H
40845,4/03/2020,4:00,348,1.2,36,0.5,1.0,H
40845,4/03/2020,5:00,223,1.2,91,0.7,1.0,H
40845,4/03/2020,6:00,202,0.9,71,0.4,1.0,H
40845,4/03/2020,7:00,339,1.3,87,0.5,1.0,H
40845,4/03/2020,8:00,282,1.1,78,0.7,1.0,H
40845,4/03/2020,9:00,166,0.8,76,0.6,1.0,H
40845,4/03/2020,10:00,206,1.6,95,1.3,1.0,H
40845,4/03/2020,11:00,238,2.6,20,1,1.0,H
40845,4/03/2020,12:00,215,3.0,39,1.2,1.0,H
40845,4/03/2020,13:00,142,3.0,33,1.1,1.0,H
40845,4/03/2020,14:00,205,1.9,58,0.8,1.0,H
40845,4/03/2020,15:00,140,1.6,74,1.3,1.0,H
40845,4/03/2020,16:00,140,1.7,58,1,1.0,H
40845,4/03/2020,17:00,131,2.3,34,1.2,1.0,H
40845,4/03/2020,18:00,152,2.8,19,1,1.0,H
40845,4/03/2020,19:00,153,2.1,20,0.8,1.0,H
40845,4/03/2020,20:00,69,1.3,67,0.6,1.0,H
40845,4/03/2020,21:00,250,1.2,51,0.6,1.0,H
40845,4/03/2020,22:00,217,1.5,13,0.5,1.0,H
40845,4/03/2020,23:00,325,1.0,82,0.5,1.0,H
40845,5/03/2020,0:00,289,0.6,69,0.3,1.0,H
40845,5/03/2020,1:00,353,1.3,10,0.5,1.0,H
40845,5/03/2020,2:00,333,0.9,48,0.4,1.0,H
40845,5/03/2020,3:00,14,1.4,39,0.5,1.0,H
40845,5/03/2020,4:00,294,0.6,63,0.3,1.0,H
40845,5/03/2020,5:00,351,1.2,21,0.4,1.0,H
40845,5/03/2020,6:00,326,0.5,65,0.3,1.0,H
40845,5/03/2020,7:00,219,0.5,45,0.4,1.0,H
